country,indicator,year,value
Sri Lanka,Total Revenue (Taxes + Grants + Social Contributions),2021,7.408194383854303
"Türkiye, Republic of",Total Revenue (Taxes + Grants + Social Contributions),2021,17.942614083978462
United Kingdom,Total Revenue (Taxes + Grants + Social Contributions),2021,2.7852367200490064e-05
United States,Total Revenue (Taxes + Grants + Social Contributions),2021,11.520701992194226
"China, People's Republic of","Grants receivable, International Organizations, Transactions",2022,0.0
"China, People's Republic of","Taxes on income, profits, and capital gains, payable by individuals, T",2022,0.744614830627932
"China, People's Republic of","Grants receivable from foreign governments, Transactions",2022,0.0
"China, People's Republic of","Other taxes on goods and services, Transactions",2022,0.0125857671411618
"China, People's Republic of","Other taxes on international trade and transactions, Transactions",2022,0.0
"China, People's Republic of","Taxes on property, Transactions",2022,0.0
"Türkiye, Republic of","Taxes, Transactions",2022,16.01160033446336
"Türkiye, Republic of",Other taxes on use of goods and on permission to use goods or perform ,2022,0.6741961611875212
"Türkiye, Republic of","General taxes on goods and services, Transactions",2022,5.177779731685165
"China, People's Republic of","Other social contributions, Transactions",2022,0.0
"Türkiye, Republic of","Taxes on exports, Transactions",2022,0.0
"Türkiye, Republic of","Other social contributions: imputed contributions, Transactions",2022,0.15518760236716
"Türkiye, Republic of","Taxes on payroll and workforce, Transactions",2022,0.0
"China, People's Republic of","Social contributions, Transactions",2022,0.0
"China, People's Republic of","Sales taxes, Transactions",2022,0.0
India,"Social contributions, Transactions",2022,0.0090196347633457
"Türkiye, Republic of","Taxes on goods and services, Transactions",2022,9.672452209263948
"Türkiye, Republic of","Capital grants receivable, International Organizations, Transactions",2022,0.0003154148200155
"China, People's Republic of","Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
"Türkiye, Republic of","Taxes on international trade and transactions, Transactions",2022,0.5453428016514121
India,"Other social contributions, Transactions",2022,0.0
United States,"Other taxes, Transactions",2022,0.0
United States,"Taxes on exports, Transactions",2022,0.0
United States,"Recurrent taxes on net wealth, Transactions",2022,0.0
United States,"Capital grants receivable, Other general government, Transactions",2022,0.0
South Africa,"Grants receivable, International Organizations, Transactions",2022,0.0
United States,"Turnover and other general taxes on goods and services, Transactions",2022,0.0
United States,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2022,0.0116115338621673
United States,"Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
United States,"Taxes on income, profits, and capital gains, payable by corporations a",2022,1.543642648681696
United States,"Grants receivable, Other general government, Transactions",2022,0.0
United States,"Interest (before FISIM allocation), receivable, Transactions",2022,0.0535554026046933
United States,"Taxes on immovable property, Transactions",2022,0.0
Russian Federation,"Other taxes on income, profits, and capital gains, Transactions",2022,-0.0558461401625803
United States,"Taxes on property, Transactions",2022,0.1262357297486436
United States,"Grants receivable from foreign governments, Transactions",2022,0.0031403204534181
United States,"Other taxes on income, profits, and capital gains, Transactions",2022,0.0
United States,"Other social contributions: imputed contributions, Transactions",2022,0.0
United States,"Taxes on international trade and transactions, Transactions",2022,0.3934828833886392
Russian Federation,"Taxes on income, profits, and capital gains, payable by corporations a",2022,1.192803239556834
United States,"Motor vehicles taxes, Transactions",2022,0.0
United States,"Other taxes on goods and services, Transactions",2022,0.0054616274911658
South Africa,"Taxes on payroll and workforce, Transactions",2022,0.315189423094191
United States,"Other taxes on international trade and transactions, Transactions",2022,0.0
United States,"Exchange taxes, Transactions",2022,0.0
Russian Federation,"Taxes, Transactions",2022,10.97033942786146
United States,"Interest (before FISIM allocation), receivable, Other general governme",2022,0.0
United States,"Social contributions, Transactions",2022,0.0
Russian Federation,"Other taxes, Transactions",2022,1.288752123935993e-06
South Africa,"Other taxes on income, profits, and capital gains, Transactions",2022,0.0
United States,"Taxes on financial and capital transactions, Transactions",2022,0.0
South Africa,"Other social contributions, Transactions",2022,0.0
South Africa,"Taxes on property, Transactions",2022,0.0661534280510821
United States,"Capital grants receivable, International Organizations, Transactions",2022,0.0
South Africa,"Revenue, Transactions",2022,26.3318287014899
United States,"Taxes on income, profits, and capital gains, Transactions",2022,11.69744798495784
United States,"Current grants receivable, International Organizations, Transactions",2022,0.0
South Africa,"Social contributions, Transactions",2022,0.0
United States,"Taxes on payroll and workforce, Transactions",2022,0.0
Russian Federation,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,0.181471119699613
United States,"Taxes on goods and services, Transactions",2022,0.3817348472905267
Russian Federation,"Grants receivable, International Organizations, Transactions",2022,0.0
United States,"Grants receivable, Transactions",2022,0.0031403204534181
South Africa,"Taxes on income, profits, and capital gains, Transactions",2022,14.9128429994414
United States,"Revenue, Transactions",2022,13.44041773529333
United States,"Current grants receivable, Other general government, Transactions",2022,0.0
South Africa,"Taxes on income, profits, and capital gains, payable by corporations a",2022,5.83117358731517
Russian Federation,"Taxes on income, profits, and capital gains, Transactions",2022,1.318428219093867
Russian Federation,"Other social contributions, Transactions",2022,0.0
South Africa,"Grants receivable, Other general government, Transactions",2022,0.0
United States,"Sales taxes, Transactions",2022,0.0
Russian Federation,"Taxes on payroll and workforce, Transactions",2022,0.0
United States,"Other social contributions: employee contributions, Transactions",2022,0.0
Russian Federation,"Revenue, Transactions",2022,21.41573338620826
South Africa,"Grants receivable from foreign governments, Transactions",2022,0.0140462473839678
United States,"Other social contributions: employer contributions, Transactions",2022,0.0
United States,"Grants receivable, International Organizations, Transactions",2022,0.0
South Africa,"Taxes on international trade and transactions, Transactions",2022,1.13316985814904
United States,"Taxes, Transactions",2022,12.59890029184563
South Africa,"Other taxes, Transactions",2022,6.1751342299598e-05
South Africa,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,9.08166941212618
United States,"Recurrent taxes on immovable property, Transactions",2022,0.0
United States,"Grants receivable from foreign governments: current grants, Transactio",2022,0.0031403204534181
United States,Other taxes on use of goods and on permission to use goods or perform ,2022,0.0
United States,"General taxes on goods and services, Transactions",2022,0.0
Russian Federation,"Social contributions, Transactions",2022,8.376888805583952e-06
Bangladesh,"Recurrent taxes on immovable property, Transactions",2022,
Bangladesh,"Other taxes on income, profits, and capital gains, Transactions",2022,
Bangladesh,"Taxes on income, profits, and capital gains, Transactions",2022,
Bangladesh,"Interest (before FISIM allocation), receivable, Financial corporations",2022,
Bangladesh,"Grants receivable from foreign governments: capital grants, Transactio",2022,
Russian Federation,"Grants receivable from foreign governments, Transactions",2022,0.0
Bangladesh,"Grants receivable, Transactions",2022,
Bangladesh,"Taxes on financial and capital transactions, Transactions",2022,
Bangladesh,"Interest (before FISIM allocation), receivable, Other general governme",2022,
Bangladesh,"Grants receivable from foreign governments: current grants, Transactio",2022,
Bangladesh,"Recurrent taxes on net wealth, Transactions",2022,
Bangladesh,"Taxes on goods and services, Transactions",2022,
Bangladesh,"Other social contributions: employee contributions, Transactions",2022,
Bangladesh,"Other revenue, Transactions",2022,
Bangladesh,"Other social contributions: employer contributions, Transactions",2022,
Russian Federation,"Grants receivable, Other general government, Transactions",2022,0.1103455343556476
Russian Federation,"Taxes on international trade and transactions, Transactions",2022,2.213666325746624
Bangladesh,"Turnover and other general taxes on goods and services, Transactions",2022,
Bangladesh,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,
South Africa,"Taxes on goods and services, Transactions",2022,8.99481481089508
Bangladesh,"Grants receivable, International Organizations, Transactions",2022,
Bangladesh,"Grants receivable from foreign governments, Transactions",2022,
Bangladesh,"Current grants receivable, International Organizations, Transactions",2022,
Bangladesh,Other taxes on use of goods and on permission to use goods or perform ,2022,
Bangladesh,"General taxes on goods and services, Transactions",2022,
Bangladesh,"Other taxes on international trade and transactions, Transactions",2022,
Bangladesh,"Interest (before FISIM allocation), receivable, Transactions",2022,
Bangladesh,"Grants receivable, Other general government, Transactions",2022,
Bangladesh,"Current grants receivable, Other general government, Transactions",2022,
Bangladesh,"Capital grants receivable, International Organizations, Transactions",2022,
United States,"Interest (before FISIM allocation), receivable, Financial corporations",2022,0.0419434842291853
Bangladesh,"Taxes on payroll and workforce, Transactions",2022,
Bangladesh,"Taxes on exports, Transactions",2022,
Bangladesh,"Sales taxes, Transactions",2022,
Bangladesh,"Social contributions, Transactions",2022,
Russian Federation,"Taxes on goods and services, Transactions",2022,7.438238439260349
Bangladesh,"Taxes on income, profits, and capital gains, payable by corporations a",2022,
South Africa,"Interest (before FISIM allocation), receivable, Transactions",2022,0.129546578128701
South Africa,"Taxes, Transactions",2022,25.422232270973
Bangladesh,"Capital grants receivable, Other general government, Transactions",2022,
Bangladesh,"Taxes on property, Transactions",2022,
Bangladesh,"Exchange taxes, Transactions",2022,
Bangladesh,"Taxes on international trade and transactions, Transactions",2022,
Bangladesh,"Other social contributions, Transactions",2022,
Russian Federation,"Interest (before FISIM allocation), receivable, Transactions",2022,0.3405205299469876
Bangladesh,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2022,
Bangladesh,"Other taxes, Transactions",2022,
Bangladesh,"Motor vehicles taxes, Transactions",2022,
Russian Federation,"Taxes on property, Transactions",2022,5.15500849574397e-06
Bangladesh,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,
Bangladesh,"Other taxes on goods and services, Transactions",2022,
United States,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.1262357297486436
Bangladesh,"Revenue, Transactions",2022,
United States,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,10.15380533627614
Bangladesh,"Taxes on immovable property, Transactions",2022,
Bangladesh,"Taxes, Transactions",2022,
United States,"Other social contributions, Transactions",2022,0.0
United States,"Other revenue, Transactions",2022,0.8383763539676009
Russian Federation,"Other revenue, Transactions",2022,10.33504004710234
South Africa,"Other revenue, Transactions",2022,0.895550183132963
"China, People's Republic of","Taxes on payroll and workforce, Transactions",2022,0.0
"China, People's Republic of","Recurrent taxes on immovable property, Transactions",2022,0.0
"China, People's Republic of","General taxes on goods and services, Transactions",2022,2.506190535987978
"China, People's Republic of",Other taxes on use of goods and on permission to use goods or perform ,2022,0.0113072248727827
"China, People's Republic of","Current grants receivable, Other general government, Transactions",2022,0.0
"China, People's Republic of","Revenue, Transactions",2022,8.428847115647695
"China, People's Republic of","Taxes, Transactions",2022,7.715301591472892
"China, People's Republic of","Recurrent taxes on net wealth, Transactions",2022,0.0
"China, People's Republic of","Capital grants receivable, Other general government, Transactions",2022,0.0
"China, People's Republic of","Other taxes, Transactions",2022,0.0069207739729274
"China, People's Republic of","Turnover and other general taxes on goods and services, Transactions",2022,0.0312913492300438
"China, People's Republic of","Other revenue, Transactions",2022,0.7135455241748034
"China, People's Republic of","Taxes on exports, Transactions",2022,0.0
"China, People's Republic of","Grants receivable from foreign governments: current grants, Transactio",2022,0.0
"China, People's Republic of","Interest (before FISIM allocation), receivable, Transactions",2022,0.0030159313613384
"China, People's Republic of","Grants receivable, Transactions",2022,0.0
"China, People's Republic of","Taxes on immovable property, Transactions",2022,0.0
"China, People's Republic of","Other social contributions: employee contributions, Transactions",2022,0.0
"China, People's Republic of","Taxes on goods and services, Transactions",2022,4.403960644373128
"China, People's Republic of","Taxes on international trade and transactions, Transactions",2022,0.2422768948274012
"Türkiye, Republic of","Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
"China, People's Republic of","Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.0
"China, People's Republic of","Motor vehicles taxes, Transactions",2022,0.0
"China, People's Republic of","Grants receivable, Other general government, Transactions",2022,0.0
"Türkiye, Republic of","Sales taxes, Transactions",2022,0.0003406391571128
"Türkiye, Republic of","Social contributions, Transactions",2022,0.15518760236716
"Türkiye, Republic of","Motor vehicles taxes, Transactions",2022,0.1573877606568921
"Türkiye, Republic of","Other revenue, Transactions",2022,2.536149186282189
"China, People's Republic of","Taxes on income, profits, and capital gains, payable by corporations a",2022,2.317528447671503
"Türkiye, Republic of","Other social contributions: employer contributions, Transactions",2022,0.0
"Türkiye, Republic of","Taxes on immovable property, Transactions",2022,0.0002696227089783
"Türkiye, Republic of","Grants receivable, Other general government, Transactions",2022,0.241864968455791
"Türkiye, Republic of","Other taxes on income, profits, and capital gains, Transactions",2022,0.017491839731416
"Türkiye, Republic of","Recurrent taxes on immovable property, Transactions",2022,1.183576680856134e-06
"China, People's Republic of","Taxes on income, profits, and capital gains, Transactions",2022,3.062143278299435
"China, People's Republic of","Other taxes on income, profits, and capital gains, Transactions",2022,0.0
"China, People's Republic of","Capital grants receivable, International Organizations, Transactions",2022,0.0
"Türkiye, Republic of","Taxes on income, profits, and capital gains, payable by corporations a",2022,2.901216717765784
"Türkiye, Republic of","Turnover and other general taxes on goods and services, Transactions",2022,0.0280894453285803
"Türkiye, Republic of","Other social contributions: employee contributions, Transactions",2022,0.0
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Financial corporations",2022,0.7289314023565442
"Türkiye, Republic of","Grants receivable from foreign governments, Transactions",2022,0.0
"Türkiye, Republic of","Capital grants receivable, Other general government, Transactions",2022,0.0795964306008139
"Türkiye, Republic of","Current grants receivable, International Organizations, Transactions",2022,0.0797455834783609
"China, People's Republic of","Taxes on financial and capital transactions, Transactions",2022,0.2294713219695111
"Türkiye, Republic of","Other taxes, Transactions",2022,0.3009131903341172
"Türkiye, Republic of","Other social contributions, Transactions",2022,0.15518760236716
India,"Taxes on financial and capital transactions, Transactions",2022,7.421246658119864e-08
India,"Capital grants receivable, International Organizations, Transactions",2022,0.0
"Türkiye, Republic of","Recurrent taxes on net wealth, Transactions",2022,0.0
"Türkiye, Republic of","Grants receivable, International Organizations, Transactions",2022,0.0800609982983765
"Türkiye, Republic of","Other taxes on international trade and transactions, Transactions",2022,0.0
"China, People's Republic of","Exchange taxes, Transactions",2022,0.0
"China, People's Republic of","Current grants receivable, International Organizations, Transactions",2022,0.0
"Türkiye, Republic of","Grants receivable from foreign governments: current grants, Transactio",2022,0.0
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Transactions",2022,0.7295311797004773
India,"General taxes on goods and services, Transactions",2022,1.631409239081027
"Türkiye, Republic of","Revenue, Transactions",2022,19.02486308986689
India,"Taxes on international trade and transactions, Transactions",2022,0.499630718766292
"Türkiye, Republic of","Taxes on property, Transactions",2022,0.0698382356013294
"Türkiye, Republic of","Exchange taxes, Transactions",2022,0.0
"Türkiye, Republic of","Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.0192251487312528
India,"Capital grants receivable, Other general government, Transactions",2022,0.0
India,"Taxes on immovable property, Transactions",2022,3.684648965756513e-05
India,"Taxes, Transactions",2022,6.719655023349097
India,"Other revenue, Transactions",2022,2.361438719983376
India,"Grants receivable from foreign governments, Transactions",2022,0.0006020857413732
India,"Grants receivable, International Organizations, Transactions",2022,0.0042438399014458
"Türkiye, Republic of","Current grants receivable, Other general government, Transactions",2022,0.162268537854977
India,"Current grants receivable, International Organizations, Transactions",2022,0.0042438399014458
"Türkiye, Republic of","Taxes on income, profits, and capital gains, payable by individuals, T",2022,2.50434534011535
"Türkiye, Republic of","Other taxes on goods and services, Transactions",2022,0.0
"Türkiye, Republic of","Taxes on income, profits, and capital gains, Transactions",2022,5.42305389761255
India,"Grants receivable, Transactions",2022,0.0048459256428191
India,"Taxes on income, profits, and capital gains, payable by corporations a",2022,1.646224570634498
Brazil,"Taxes on financial and capital transactions, Transactions",2022,0.5853255746784916
Brazil,"General taxes on goods and services, Transactions",2022,4.463299901116564
Brazil,Other taxes on use of goods and on permission to use goods or perform ,2022,0.0751630981161497
India,"Other taxes, Transactions",2022,0.0
Brazil,"Interest (before FISIM allocation), receivable, Other general governme",2022,0.7667011313596399
India,"Other taxes on goods and services, Transactions",2022,0.0108691578554823
India,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,1.522125333724186
Brazil,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2022,0.0
India,"Taxes on income, profits, and capital gains, Transactions",2022,3.168163631067565
India,"Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
India,"Revenue, Transactions",2022,9.09495930373864
Russian Federation,"General taxes on goods and services, Transactions",2022,6.370130344583128
Russian Federation,Other taxes on use of goods and on permission to use goods or perform ,2022,0.2386427414216615
Brazil,"Turnover and other general taxes on goods and services, Transactions",2022,3.293190633454786
Brazil,"Grants receivable, International Organizations, Transactions",2022,4.990075901249207e-05
Brazil,"Grants receivable from foreign governments, Transactions",2022,0.0
"China, People's Republic of","Other social contributions: employer contributions, Transactions",2022,0.0
Russian Federation,"Current grants receivable, Other general government, Transactions",2022,0.0387501988625074
Russian Federation,"Other social contributions: imputed contributions, Transactions",2022,0.0
India,"Exchange taxes, Transactions",2022,0.0
India,"Other taxes on international trade and transactions, Transactions",2022,0.0
India,"Taxes on property, Transactions",2022,0.0870397945798925
India,"Grants receivable from foreign governments: current grants, Transactio",2022,0.0006020857413732
"Türkiye, Republic of","Taxes on financial and capital transactions, Transactions",2022,0.0
"Türkiye, Republic of","Grants receivable, Transactions",2022,0.3219259667541675
Russian Federation,"Capital grants receivable, Other general government, Transactions",2022,0.0715953354931401
India,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.0011199774394101
Brazil,"Recurrent taxes on net wealth, Transactions",2022,0.0
Brazil,"Interest (before FISIM allocation), receivable, Transactions",2022,2.958106713413556
Brazil,"Grants receivable from foreign governments: current grants, Transactio",2022,0.0
Brazil,"Taxes, Transactions",2022,14.72584891076985
Brazil,"Taxes on immovable property, Transactions",2022,0.0257350254430797
Brazil,"Taxes on international trade and transactions, Transactions",2022,0.5856763193725671
Russian Federation,"Recurrent taxes on immovable property, Transactions",2022,0.0
Brazil,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.0
Brazil,"Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
Brazil,"Interest (before FISIM allocation), receivable, Financial corporations",2022,2.191405582053917
Russian Federation,"Turnover and other general taxes on goods and services, Transactions",2022,0.0
India,"Recurrent taxes on immovable property, Transactions",2022,6.456484592564282e-06
India,"Other taxes on income, profits, and capital gains, Transactions",2022,-0.0001862732911188
Russian Federation,"Capital grants receivable, International Organizations, Transactions",2022,0.0
Brazil,"Taxes on payroll and workforce, Transactions",2022,0.2955245549825213
Brazil,"Taxes on exports, Transactions",2022,0.000525177964748
Brazil,"Grants receivable, Transactions",2022,0.0094363818400512
Russian Federation,"Taxes on exports, Transactions",2022,1.759295500042944
Russian Federation,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,5.15500849574397e-06
Brazil,"Current grants receivable, Other general government, Transactions",2022,0.0091797708490828
Russian Federation,"Grants receivable, Transactions",2022,0.1103455343556476
Russian Federation,"Other social contributions: employer contributions, Transactions",2022,0.0
Russian Federation,"Grants receivable from foreign governments: current grants, Transactio",2022,0.0
Russian Federation,"Other taxes on international trade and transactions, Transactions",2022,5.670509345318367e-05
Brazil,"Capital grants receivable, International Organizations, Transactions",2022,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Financial corporations",2022,0.2730169824473443
Russian Federation,"Sales taxes, Transactions",2022,0.0
Russian Federation,"Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
Russian Federation,"Taxes on immovable property, Transactions",2022,0.0
Brazil,"Other taxes on goods and services, Transactions",2022,0.0113577041911863
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Other general governme",2022,0.000599777343933
Brazil,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,3.015233963957879
Russian Federation,"Motor vehicles taxes, Transactions",2022,0.0118919602236193
Brazil,"Motor vehicles taxes, Transactions",2022,0.0
India,"Current grants receivable, Other general government, Transactions",2022,0.0
Russian Federation,"Other social contributions: employee contributions, Transactions",2022,0.0
Brazil,"Other social contributions: employer contributions, Transactions",2022,0.4147487769917902
Brazil,"Other taxes on international trade and transactions, Transactions",2022,0.0
Brazil,"Other taxes, Transactions",2022,4.285504911070554e-06
Russian Federation,"Recurrent taxes on net wealth, Transactions",2022,0.0
Brazil,"Other social contributions: employee contributions, Transactions",2022,0.2844647969674819
Brazil,"Taxes on goods and services, Transactions",2022,4.800078855131752
Brazil,"Taxes on income, profits, and capital gains, Transactions",2022,9.01863188868919
Brazil,"Recurrent taxes on immovable property, Transactions",2022,0.0
Brazil,"Other taxes on income, profits, and capital gains, Transactions",2022,1.663678797983884
Russian Federation,"Exchange taxes, Transactions",2022,0.0
Brazil,"Sales taxes, Transactions",2022,0.0
Brazil,"Social contributions, Transactions",2022,5.847892307372231
Brazil,"Taxes on income, profits, and capital gains, payable by corporations a",2022,4.339719126747427
Brazil,"Grants receivable, Other general government, Transactions",2022,0.0093864810810387
South Africa,"Motor vehicles taxes, Transactions",2022,0.0
Brazil,"Current grants receivable, International Organizations, Transactions",2022,4.990075901249207e-05
Brazil,"Other revenue, Transactions",2022,6.362774058893113
Russian Federation,"Current grants receivable, International Organizations, Transactions",2022,0.0
South Africa,"Other taxes on goods and services, Transactions",2022,0.0001831263644386
Sri Lanka,"Other taxes on goods and services, Transactions",2022,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, payable by individuals, T",2022,0.2058572468487161
South Africa,"Capital grants receivable, Other general government, Transactions",2022,0.0
Brazil,"Capital grants receivable, Other general government, Transactions",2022,0.0002067102319558
Sri Lanka,"Revenue, Transactions",2022,8.363567244241892
Brazil,"Taxes on property, Transactions",2022,0.0259330070889183
South Africa,"Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
Sri Lanka,"General taxes on goods and services, Transactions",2022,1.926119109059045
Sri Lanka,"Other social contributions, Transactions",2022,0.0
South Africa,"Grants receivable, Transactions",2022,0.0140462473839678
Sri Lanka,"Social contributions, Transactions",2022,0.1554869036900006
Sri Lanka,Other taxes on use of goods and on permission to use goods or perform ,2022,0.2155253400892038
South Africa,"Turnover and other general taxes on goods and services, Transactions",2022,0.0
South Africa,Other taxes on use of goods and on permission to use goods or perform ,2022,0.21320292834798
South Africa,"General taxes on goods and services, Transactions",2022,6.62692594363126
South Africa,"Current grants receivable, International Organizations, Transactions",2022,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, payable by corporations a",2022,1.930051422132108
South Africa,"Sales taxes, Transactions",2022,0.0
South Africa,"Capital grants receivable, International Organizations, Transactions",2022,0.0
Sri Lanka,"Taxes on immovable property, Transactions",2022,0.0
Sri Lanka,"Taxes, Transactions",2022,7.27704972825738
South Africa,"Grants receivable from foreign governments: current grants, Transactio",2022,0.0140462473839678
Sri Lanka,"Interest (before FISIM allocation), receivable, Transactions",2022,0.0304441163254475
Sri Lanka,"Taxes on exports, Transactions",2022,0.0093192202898607
Sri Lanka,"Other social contributions: employer contributions, Transactions",2022,0.0
Sri Lanka,"Taxes on goods and services, Transactions",2022,3.627356314095638
South Africa,"Taxes on exports, Transactions",2022,0.0150107648509855
South Africa,"Other social contributions: imputed contributions, Transactions",2022,
Sri Lanka,"Turnover and other general taxes on goods and services, Transactions",2022,0.0017180503301998
Sri Lanka,"Interest (before FISIM allocation), receivable, Other general governme",2022,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, Transactions",2022,2.218352133870334
Sri Lanka,"Other taxes on income, profits, and capital gains, Transactions",2022,0.0824434648895104
Sri Lanka,"Recurrent taxes on immovable property, Transactions",2022,0.0
South Africa,"Other social contributions: employer contributions, Transactions",2022,0.0
Sri Lanka,"Other revenue, Transactions",2022,0.7922119246270835
Sri Lanka,"Grants receivable, International Organizations, Transactions",2022,0.0
Sri Lanka,"Grants receivable from foreign governments, Transactions",2022,0.1388186876674276
Sri Lanka,"Sales taxes, Transactions",2022,4.699988941879123e-05
Sri Lanka,"Interest (before FISIM allocation), receivable, Financial corporations",2022,0.0304441163254475
Sri Lanka,"Current grants receivable, Other general government, Transactions",2022,0.0
Sri Lanka,"Other social contributions: employee contributions, Transactions",2022,0.0
Sri Lanka,"Motor vehicles taxes, Transactions",2022,0.0
Sri Lanka,"Other taxes, Transactions",2022,0.0007924365694598
Sri Lanka,"Current grants receivable, International Organizations, Transactions",2022,0.0
Sri Lanka,"Capital grants receivable, International Organizations, Transactions",2022,0.0
Sri Lanka,"Grants receivable from foreign governments: current grants, Transactio",2022,0.1388186876674276
South Africa,"Exchange taxes, Transactions",2022,0.0
South Africa,"Other taxes on international trade and transactions, Transactions",2022,0.015341810632793
South Africa,"Taxes on immovable property, Transactions",2022,0.0
Sri Lanka,"Grants receivable, Transactions",2022,0.1388186876674276
Sri Lanka,"Grants receivable from foreign governments: capital grants, Transactio",2022,0.0
Sri Lanka,"Taxes on financial and capital transactions, Transactions",2022,0.0
Sri Lanka,"Other taxes on international trade and transactions, Transactions",2022,0.0
Sri Lanka,"Exchange taxes, Transactions",2022,0.0
South Africa,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.0661534280510821
India,"Taxes on payroll and workforce, Transactions",2022,0.0
Brazil,"Other social contributions, Transactions",2022,0.6992135739592721
India,"Taxes on exports, Transactions",2022,0.0
Brazil,"Exchange taxes, Transactions",2022,0.0
India,"Recurrent taxes on net wealth, Transactions",2022,0.0858765141662322
Sri Lanka,"Capital grants receivable, Other general government, Transactions",2022,0.0
Sri Lanka,"Taxes on international trade and transactions, Transactions",2022,1.430548843721948
India,"Taxes on goods and services, Transactions",2022,2.964820878935348
South Africa,"Other social contributions: employee contributions, Transactions",2022,0.0
Sri Lanka,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2022,0.0
South Africa,"Current grants receivable, Other general government, Transactions",2022,0.0
Sri Lanka,"Grants receivable, Other general government, Transactions",2022,0.0
Russian Federation,"Other taxes on goods and services, Transactions",2022,6.443760619679962e-07
Russian Federation,"Interest (before FISIM allocation), receivable, Other general governme",2022,0.0030363000039931
South Africa,"Recurrent taxes on immovable property, Transactions",2022,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2022,0.0644672474956501
South Africa,"Taxes on financial and capital transactions, Transactions",2022,0.254244146429159
Sri Lanka,"Taxes on payroll and workforce, Transactions",2022,0.0
Sri Lanka,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,0.0
Brazil,"Revenue, Transactions",2022,26.94595165887525
India,"Grants receivable, Other general government, Transactions",2022,0.0
Sri Lanka,"Taxes on property, Transactions",2022,0.0
Sri Lanka,"Recurrent taxes on net wealth, Transactions",2022,0.0
South Africa,"Recurrent taxes on net wealth, Transactions",2022,0.0
Russian Federation,"Taxes on financial and capital transactions, Transactions",2022,0.000180425297351
Myanmar,"Grants receivable, Transactions",2022,
Myanmar,"Taxes on goods and services, Transactions",2022,
Myanmar,"Other social contributions: employee contributions, Transactions",2022,
Myanmar,"Other taxes on goods and services, Transactions",2022,
Myanmar,"Turnover and other general taxes on goods and services, Transactions",2022,
Myanmar,"Sales taxes, Transactions",2022,
Myanmar,"Motor vehicles taxes, Transactions",2022,
Myanmar,"Exchange taxes, Transactions",2022,
Myanmar,"Other taxes on international trade and transactions, Transactions",2022,
Myanmar,"Other taxes, Transactions",2022,
Myanmar,"Grants receivable, Other general government, Transactions",2022,
Myanmar,"Grants receivable from foreign governments: current grants, Transactio",2022,
Myanmar,"Taxes on payroll and workforce, Transactions",2022,
Myanmar,"Taxes on financial and capital transactions, Transactions",2022,
Myanmar,"Other social contributions: employer contributions, Transactions",2022,
Myanmar,"Current grants receivable, International Organizations, Transactions",2022,
Myanmar,"Recurrent taxes on immovable property, Transactions",2022,
Myanmar,"Grants receivable, International Organizations, Transactions",2022,
Myanmar,"Interest (before FISIM allocation), receivable, Transactions",2022,
Myanmar,"Other social contributions, Transactions",2022,
Myanmar,"Social contributions, Transactions",2022,
Myanmar,"Taxes on property, Transactions",2022,
Myanmar,"Taxes on immovable property, Transactions",2022,
Myanmar,"Tax, property, estate, inheritance, and gift taxes, Transactions",2022,
Myanmar,"Taxes on international trade and transactions, Transactions",2022,
Myanmar,"Recurrent taxes on net wealth, Transactions",2022,
Myanmar,"Taxes on exports, Transactions",2022,
Myanmar,"General taxes on goods and services, Transactions",2022,
